Box name: 8
Data source: Thuenen Institute of Sea Fisheries (TI-SF)
Data Contact: Boris Cisewski (boris.cisewski@thuenen.de)
Comment / note: German IBTS CTD data
Cruise ID / Site ID,Station Name,Year,Month,Day,Hour,Minute,Dec Lat,Dec Lon,Sounding,Pressure,Temp,Temp Flag,Sal,Sal Flag
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,    2.000,    7.640, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,    3.000,    7.640, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,    4.000,    7.640, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,    5.000,    7.641, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,    6.000,    7.639, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,    7.000,    7.640, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,    8.000,    7.641, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,    9.000,    7.638, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   10.000,    7.635, 1,   34.892, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   11.000,    7.636, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   12.000,    7.636, 1,   34.892, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   13.000,    7.636, 1,   34.892, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   14.000,    7.636, 1,   34.892, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   15.000,    7.636, 1,   34.892, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   16.000,    7.634, 1,   34.893, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   17.000,    7.634, 1,   34.893, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   18.000,    7.637, 1,   34.892, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   19.000,    7.636, 1,   34.892, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   20.000,    7.638, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   21.000,    7.638, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   22.000,    7.638, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   23.000,    7.638, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   24.000,    7.638, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   25.000,    7.638, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   26.000,    7.638, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   27.000,    7.638, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   28.000,    7.638, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   29.000,    7.639, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   30.000,    7.639, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   31.000,    7.638, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   32.000,    7.637, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   33.000,    7.638, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   34.000,    7.638, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   35.000,    7.639, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   36.000,    7.639, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   37.000,    7.639, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   38.000,    7.638, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   39.000,    7.639, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   40.000,    7.636, 1,   34.893, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   41.000,    7.633, 1,   34.897, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   42.000,    7.631, 1,   34.898, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   43.000,    7.631, 1,   34.899, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   44.000,    7.631, 1,   34.899, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   45.000,    7.640, 1,   34.891, 1
DA,   724,   36, 2024,  2,  5, 12, 25,  56.8155,   0.3772,   81,   46.000,    7.639, 1,   34.891, 1
