Box Name: 17 EC_east
Data Source: UK Met Office
Data Contact: Bee Berx (barbara.berx@gov.scot); Richard Renshaw
Comment/Note (incl. method description): Extraction from UK Met Office reanalysis product - average in polygon described by boundaries
Cruise ID / Site ID,Station Name,Year,Month,Day,Hour,Minute,Dec Lat,Dec Lon,Sounding,Pressure,Temp,Temp Flag,Sal,Sal Flag
NaN, NaN,1993,01,15,12,00,      NaN,      NaN, NaN,   0,    9.244,  8,   35.301,  8
NaN, NaN,1993,01,15,12,00,      NaN,      NaN, NaN,   3,    9.248,  8,   35.301,  8
NaN, NaN,1993,01,15,12,00,      NaN,      NaN, NaN,  10,    9.250,  8,   35.301,  8
NaN, NaN,1993,01,15,12,00,      NaN,      NaN, NaN,  15,    9.251,  8,   35.301,  8
NaN, NaN,1993,01,15,12,00,      NaN,      NaN, NaN,  20,    9.251,  8,   35.302,  8
NaN, NaN,1993,02,15,12,00,      NaN,      NaN, NaN,   0,    8.716,  8,   35.264,  8
NaN, NaN,1993,02,15,12,00,      NaN,      NaN, NaN,   3,    8.723,  8,   35.269,  8
NaN, NaN,1993,02,15,12,00,      NaN,      NaN, NaN,  10,    8.726,  8,   35.271,  8
NaN, NaN,1993,02,15,12,00,      NaN,      NaN, NaN,  15,    8.727,  8,   35.271,  8
NaN, NaN,1993,02,15,12,00,      NaN,      NaN, NaN,  20,    8.727,  8,   35.271,  8
NaN, NaN,1993,03,15,12,00,      NaN,      NaN, NaN,   0,    7.864,  8,   35.266,  8
NaN, NaN,1993,03,15,12,00,      NaN,      NaN, NaN,   3,    7.861,  8,   35.266,  8
NaN, NaN,1993,03,15,12,00,      NaN,      NaN, NaN,  10,    7.858,  8,   35.266,  8
NaN, NaN,1993,03,15,12,00,      NaN,      NaN, NaN,  15,    7.857,  8,   35.267,  8
NaN, NaN,1993,03,15,12,00,      NaN,      NaN, NaN,  20,    7.857,  8,   35.267,  8
NaN, NaN,1993,04,15,12,00,      NaN,      NaN, NaN,   0,    9.317,  8,   35.155,  8
NaN, NaN,1993,04,15,12,00,      NaN,      NaN, NaN,   3,    9.298,  8,   35.156,  8
NaN, NaN,1993,04,15,12,00,      NaN,      NaN, NaN,  10,    9.287,  8,   35.156,  8
NaN, NaN,1993,04,15,12,00,      NaN,      NaN, NaN,  15,    9.285,  8,   35.156,  8
NaN, NaN,1993,04,15,12,00,      NaN,      NaN, NaN,  20,    9.283,  8,   35.156,  8
NaN, NaN,1993,05,15,12,00,      NaN,      NaN, NaN,   0,   11.063,  8,   35.132,  8
NaN, NaN,1993,05,15,12,00,      NaN,      NaN, NaN,   3,   11.043,  8,   35.133,  8
NaN, NaN,1993,05,15,12,00,      NaN,      NaN, NaN,  10,   11.029,  8,   35.133,  8
NaN, NaN,1993,05,15,12,00,      NaN,      NaN, NaN,  15,   11.025,  8,   35.133,  8
NaN, NaN,1993,05,15,12,00,      NaN,      NaN, NaN,  20,   11.023,  8,   35.133,  8
NaN, NaN,1993,06,15,12,00,      NaN,      NaN, NaN,   0,   13.294,  8,   35.085,  8
