Box Name: 05 Ork-Uts-esai
Data Source: SGMD
Data Contact: Bee Berx (barbara.berx@gov.scot); Berit Rabe (berit.rabe@gov.scot)
Comment/Note (incl. method description): HydCem Database Extraction - everything in polygon described by boundaries; only data from _db.hyd (CTD-based standard depths)
Cruise ID / Site ID,Station Name,Year,Month,Day,Hour,Minute,Dec Lat,Dec Lon,Sounding,Pressure,Temp,Temp Flag,Sal,Sal Flag
SC198806, 226,1988,06,26,17,33,  59.2867,  -0.0060, 126,   0,   12.860,  1,   35.169,  1
SC198806, 226,1988,06,26,17,33,  59.2867,  -0.0060, 126,   5,   12.800,  1,   35.149,  1
SC198806, 226,1988,06,26,17,33,  59.2867,  -0.0060, 126,  10,   12.460,  1,   35.150,  1
SC198806, 226,1988,06,26,17,33,  59.2867,  -0.0060, 126,  15,   12.230,  1,   35.144,  1
SC198806, 226,1988,06,26,17,33,  59.2867,  -0.0060, 126,  20,   11.180,  1,   35.115,  1
SC198806, 226,1988,06,26,17,33,  59.2867,  -0.0060, 126,  25,    8.980,  1,   35.152,  1
SC198806, 226,1988,06,26,17,33,  59.2867,  -0.0060, 126,  30,    8.130,  1,   35.167,  1
SC198806, 226,1988,06,26,17,33,  59.2867,  -0.0060, 126,  35,    7.740,  1,   35.175,  1
SC198806, 226,1988,06,26,17,33,  59.2867,  -0.0060, 126,  40,    7.440,  1,   35.173,  1
SC198806, 226,1988,06,26,17,33,  59.2867,  -0.0060, 126,  45,    7.130,  1,   35.179,  1
SC198806, 226,1988,06,26,17,33,  59.2867,  -0.0060, 126,  50,    6.820,  1,   35.188,  1
SC198806, 226,1988,06,26,17,33,  59.2867,  -0.0060, 126,  60,    6.800,  1,   35.187,  1
SC198806, 226,1988,06,26,17,33,  59.2867,  -0.0060, 126,  70,    6.800,  1,   35.185,  1
SC198806, 226,1988,06,26,17,33,  59.2867,  -0.0060, 126,  80,    6.800,  1,   35.184,  1
