Index:,15,
Station Description:,Western Channel Observatory (WCO) - E1 - UK,
Region:,4b,
Latitude:,50.0333 N,
Longitude:,4.3667 W,
Measurement Depth/Range:,0-40 m,
Sampling Frequency:,,
Notes:,Data from CTD profiles. Different instruments used. Later period using SeaBird SBE19+,
Data Source:,Marine Biological Association and Plymouth Marine Laboratory - UK,
Contact Name (email):,Tim J. Smyth (tjsm@pml.ac.uk),
Location of source datasets:,PML,
Data Protection:,Include on ICES website for free distribution.,
Decimal Year,Temperature °C,Salinity
1903.099,9.35,35.34
1903.334,10.03,35.44
1903.353,10.67,35.45
1903.364,10.48,35.49
1903.652,13.69,35.35
1903.841,13.04,35.34
1904.057,8.99,35.25
1904.096,9.31,35.31
1904.322,9.64,35.35
1904.615,14.67,35.16
1904.915,14.03,35.29
1905.362,10.56,35.28
1905.611,14.02,35.39
1905.699,14.33,35.35
1905.849,12.99,35.38
1906.126,8.82,35.25
1906.362,9.41,35.29
1906.614,14.50,35.24
1906.847,13.23,35.30
1907.134,8.20,35.34
1907.378,10.12,35.38
1907.638,13.94,35.28
1907.838,13.45,35.21
1908.139,9.30,35.32
1908.363,9.75,35.10
1908.590,14.83,35.25
1908.880,13.06,35.25
1909.137,9.00,35.33
1909.381,10.66,35.28
1909.589,13.64,35.20
1909.838,13.19,35.21
1921.318,9.93,
1921.400,12.04,35.11
1921.501,13.98,35.19
1921.614,14.94,35.20
1921.622,14.49,35.14
1921.625,14.74,35.20
1921.707,15.09,35.14
1921.797,15.47,35.14
1921.858,14.84,35.27
1921.948,13.10,35.34
1922.030,11.29,35.41
1922.101,10.31,35.36
1922.203,9.62,35.33
1922.389,11.46,35.29
1922.430,11.97,35.30
1922.526,12.22,35.26
1922.589,13.60,35.37
1922.726,14.32,35.33
1922.781,14.07,35.30
1922.858,12.12,35.27
1923.044,9.92,35.29
1923.195,9.25,35.24
1923.312,9.98,35.21
1923.389,10.70,35.31
1923.466,12.02,35.23
1923.523,14.08,35.22
1923.548,14.02,35.19
1923.622,14.18,35.15
1923.701,13.93,35.19
1923.789,13.32,35.14
1923.852,12.27,35.19
1923.942,10.30,35.14
1924.005,9.50,35.25
1924.126,8.62,35.18
1924.270,8.14,34.99
1924.385,10.44,35.27
1924.462,12.06,35.14
1924.522,13.61,35.08
1924.601,13.58,35.15
1924.675,13.66,35.06
1924.751,13.15,35.08
1924.866,12.71,35.14
1924.940,11.82,35.15
1925.052,10.79,35.09
1925.132,9.96,35.13
1925.200,9.22,35.11
1925.307,9.57,35.04
1925.364,10.26,35.02
1925.422,11.49,35.12
1925.518,13.69,34.99
1925.595,14.15,35.18
1925.666,14.93,35.09
1925.751,14.02,35.05
1925.863,12.57,35.15
1925.945,10.93,35.19
