Index:,,,,,,
Station Description:,Ferry West Gabbard,,,,,
Region:,North Sea,,,,,
Latitude:,52 N,,,,,
Longitude:,2 E,,,,,
Measurement Depth/Range:,0-100 m,,,,,
Area:,"LINESTRING(0 0, 0 0)",,,,,
Spatial Coverage:,"Smartbuoy provides a point measurement at roughly 51.98°N, 2.08°E (it moves around slightly with redeployments), old ferry bottle data data was taken at 52°N, 2°E. ",,,,,
Vertical Coverage: ,Point measurement at surface.,,,,,
Temporal Coverage: ,Ferry bottle data measured monthly covering 1971-2002; Smartbuoy measurements taken every 15 minutes from 2002 to present. Only quality controlled data is reported.  ,,,,,
Seasonal Cycle: ,Regression to combine old ferry data and Smartbuoy data involves deseasoning data (annual mean anomalies are average of monthly mean anomalies).,,,,,
Reference:,,,,,,
Notes:,1971-2002 - West Gabbard Smartbuoy location reconstructed from Harwich to Rotterdam Station 3 monthly timeseries by calibration during an overlapping period 2002-2012. 2003-onwards annual average anomaly West Gabbard Smartbuoy. Absolute values are RECONSTRUCTED!,,,,,
Data Source:,Cefas - Lowestoft - UK,,,,,
Contact Name (email):,Lianne Harrison (lianne.harrison@cefas.gov.uk),,,,,
Location of source datasets:,Cefas - Lowestoft - UK,,,,,
Data Protection:,Don't Include on ICES website for free distribution.,,,,,
Long Term Averaging Period:,1991-2020,1991-2020,,,,
Long Term Mean:,12.45,34.85,,,,
Standard Deviation:,0.93,0.22,,,,
Averaging Method:,Merged Ferry Route and Smartbuoy annual Temperature anomaly series.,,,,,
Year,Temperature Â°C,Temperature Anomaly Â°C,Temperature Anomaly Normalised Â°C,Salinity,Salinity Anomaly,Salinity Anomaly Normalised 
1971,12.20175251,-1.13,-1.32,34.75194499,-0.08,-0.41
1972,11.38365107,-1.06,-1.42,34.9821054,0.13,0.59
1973,11.42255585,-0.95,-1.13,35.01210586,0.18,0.75
1974,11.35992138,-1.09,-1.49,35.03936118,0.19,0.84
1975,11.42374606,-1.02,-1.14,34.72138243,-0.13,-0.63
1976,12.05953803,-0.39,-0.35,34.95125525,0.1,0.46
1977,11.488389,-0.96,-1.24,34.83837769,-0.01,-0.12
1978,10.20242696,-1.61,-2.03,34.64694617,-0.2,-0.92
1979,9.936467421,-1.82,-1.89,34.73084662,-0.13,-0.61
1980,9.55744703,-1.78,-1.89,34.68159096,-0.17,-0.83
1981,11.99849546,-1.14,-1.26,34.54771368,-0.31,-1.45
1982,,,,,,
1983,11.61456547,-1.37,-1.49,34.64076324,-0.2,-0.93
1984,12.11257649,-0.46,-0.61,34.72604085,-0.12,-0.57
1985,10.71512848,-1.73,-1.92,34.82275654,-0.03,-0.12
1986,11.27645834,-1.59,-1.84,34.79179745,-0.1,-0.48
1987,11.28240936,-1.09,-1.17,34.65432257,-0.2,-0.94
1988,11.76823566,-0.68,-0.94,34.77001063,-0.08,-0.35
1989,13.26975211,0.82,0.95,34.86922784,0.02,0.07
1990,12.95962964,0.51,0.43,35.00223643,0.15,0.72
1991,12.10536088,-0.34,-0.29,34.9950646,0.16,0.75
1992,13.16255938,0.72,0.7,34.98922969,0.14,0.66
1993,13.38103616,1,0.95,34.93537265,0.09,0.4
1994,13.16055091,0.23,0.18,34.67755525,-0.18,-0.84
1995,12.59795646,0.15,0.17,34.67040125,-0.18,-0.83
1996,11.80371861,-1.01,-1.19,34.84155065,0,-0.03
1997,12.21419014,-0.23,-0.11,34.96288942,0.11,0.53
1998,12.27965134,-0.17,-0.38,35.052564,0.2,0.93
1999,12.62905054,0.18,0.28,34.86229963,0.01,0.06
2000,12.79843141,0.35,0.31,34.82569776,-0.02,-0.15
2001,12.53085873,0.08,0.18,34.55379814,-0.3,-1.39
2002,11.33864649,0.51,0.51,34.78072975,-0.07,-0.27
2003,12.28056169,-0.17,-0.07,34.71302341,-0.14,-0.59
2004,12.24330251,-0.2,-0.22,34.82242755,-0.03,-0.12
2005,12.13429634,-0.31,-0.25,34.80016699,-0.04,-0.14
2006,12.91345193,-0.01,0.12,34.93598154,0.08,0.35
2007,13.00482732,0.41,0.28,34.7178017,-0.11,-0.57
2008,12.17356989,-0.27,-0.41,34.94789603,0.1,0.46
2009,12.37007927,-0.08,0.01,34.92860814,0.08,0.38
2010,11.06778652,-1.38,-1.4,34.52359613,-0.31,-1.41
2011,12.14707142,-0.3,-0.33,34.8742289,0.04,0.19
2012,11.76777553,-0.68,-0.78,35.07023638,0.22,1.01
2013,11.37072869,-1.08,-1.1,34.6691368,-0.18,-0.84
2014,13.82814835,1.04,1.13,34.83604226,-0.01,-0.05
2015,12.40173951,-0.05,-0.1,34.92679124,0.08,0.37
2016,12.93520789,0.49,0.57,34.78882762,-0.06,-0.27
2017,13.07643855,0.48,0.49,34.92304118,0.1,0.43
2018,12.83229367,0.04,0.15,34.99919545,0.15,0.67
2019,12.90994561,0.46,0.48,34.94337239,0.09,0.42
2020,12.94128908,0.52,0.52,34.79692846,-0.08,-0.33
2021,10.98794842,-0.4,-0.44,34.35078289,-0.48,-2.22
2022,14.44358287,1.07,1.41,,,
2023,12.06499221,0.49,0.45,,,
