Box Name: 13 Data Source: IMR
Data Contact: jon.albretsen@hi.no (Jon Albretsen)
Comment/Note: Hydrographical measurements from IMR research vessel
Cruise ID / Site ID,Station Name,Year,Month,Day,Hour,Minute,Dec Lat,Dec Lon,Sounding,Pressure,Temp,Temp Flag,Sal,Sal Flag
FFGMD,TH252,1952,01,30,00,00,58.400000,8.766667,NaN,5.0,4.190,1,33.820,1
FFGMD,TH252,1952,01,30,00,00,58.400000,8.766667,NaN,10.0,4.240,1,33.820,1
FFGMD,TH252,1952,01,30,00,00,58.400000,8.766667,NaN,20.0,4.770,1,34.110,1
FFGMD,TH252,1952,01,30,00,00,58.400000,8.766667,NaN,30.0,5.960,1,34.580,1
FFGMD,TH252,1952,01,30,00,00,58.400000,8.766667,NaN,50.0,5.780,1,34.580,1
FFGMD,TH252,1952,01,30,00,00,58.400000,8.766667,NaN,60.0,5.770,1,34.580,1
FFGMD,TH252,1952,01,30,00,00,58.400000,8.766667,NaN,75.0,5.740,1,34.580,1
FFGMD,TH252,1952,04,23,00,00,58.400000,8.766667,NaN,0.0,7.400,1,32.790,1
FFGMD,TH252,1952,04,23,00,00,58.400000,8.766667,NaN,5.0,6.320,1,33.400,1
FFGMD,TH252,1952,04,23,00,00,58.400000,8.766667,NaN,10.0,5.540,1,33.680,1
FFGMD,TH252,1952,04,23,00,00,58.400000,8.766667,NaN,20.0,5.460,1,33.860,1
FFGMD,TH252,1952,04,23,00,00,58.400000,8.766667,NaN,30.0,5.430,1,34.140,1
FFGMD,TH252,1952,04,23,00,00,58.400000,8.766667,NaN,50.0,5.290,1,34.200,1
FFGMD,TH252,1952,05,13,00,00,58.400000,8.766667,NaN,0.0,9.100,1,32.070,1
FFGMD,TH252,1952,05,13,00,00,58.400000,8.766667,NaN,10.0,8.130,1,32.180,1
FFGMD,TH252,1952,05,13,00,00,58.400000,8.766667,NaN,20.0,6.610,1,32.830,1
FFGMD,TH252,1952,05,13,00,00,58.400000,8.766667,NaN,30.0,6.360,1,32.940,1
FFGMD,TH252,1952,05,13,00,00,58.400000,8.766667,NaN,50.0,5.700,1,33.890,1
FFGMD,TH252,1952,05,13,00,00,58.400000,8.766667,NaN,60.0,5.620,1,34.220,1
FFGMD,TH252,1952,08,19,00,00,58.400000,8.766667,NaN,0.0,15.200,1,31.560,1
FFGMD,TH252,1952,08,19,00,00,58.400000,8.766667,NaN,5.0,15.140,1,32.340,1
FFGMD,TH252,1952,08,19,00,00,58.400000,8.766667,NaN,10.0,15.200,1,33.210,1
FFGMD,TH252,1952,08,19,00,00,58.400000,8.766667,NaN,20.0,13.570,1,34.110,1
FFGMD,TH252,1952,11,14,00,00,58.400000,8.766667,NaN,0.0,9.100,1,33.620,1
FFGMD,TH252,1952,11,14,00,00,58.400000,8.766667,NaN,10.0,10.140,1,34.290,1
FFGMD,TH252,1952,11,14,00,00,58.400000,8.766667,NaN,20.0,10.250,1,34.520,1
FFGMD,TH252,1952,11,14,00,00,58.400000,8.766667,NaN,30.0,9.640,1,34.540,1
FFGMD,TH252,1952,11,14,00,00,58.400000,8.766667,NaN,50.0,9.630,1,34.540,1
FFGMD,TH252,1953,02,09,00,00,58.400000,8.766667,NaN,0.0,4.200,1,34.540,1
FFGMD,TH252,1953,02,09,00,00,58.400000,8.766667,NaN,10.0,4.960,1,34.630,1
FFGMD,TH252,1953,02,09,00,00,58.400000,8.766667,NaN,20.0,4.950,1,34.650,1
FFGMD,TH252,1953,02,09,00,00,58.400000,8.766667,NaN,30.0,5.030,1,34.690,1
FFGMD,TH252,1953,02,09,00,00,58.400000,8.766667,NaN,50.0,5.100,1,34.700,1
FFGMD,TH252,1953,02,09,00,00,58.400000,8.766667,NaN,60.0,5.070,1,34.720,1
FFGMD,TH252,1953,02,13,00,00,58.400000,8.766667,NaN,0.0,3.100,1,34.400,1
FFGMD,TH252,1953,02,13,00,00,58.400000,8.766667,NaN,10.0,6.470,1,34.700,1
FFGMD,TH252,1953,02,13,00,00,58.400000,8.766667,NaN,20.0,6.530,1,34.900,1
FFGMD,TH252,1953,02,13,00,00,58.400000,8.766667,NaN,30.0,6.560,1,34.900,1
FFGMD,TH252,1953,02,13,00,00,58.400000,8.766667,NaN,50.0,6.530,1,34.900,1
FFGMD,TH252,1953,02,13,00,00,58.400000,8.766667,NaN,60.0,6.520,1,34.900,1
FFGMD,TH252,1953,05,07,00,00,58.400000,8.766667,NaN,0.0,6.900,1,33.770,1
FFGMD,TH252,1953,05,07,00,00,58.400000,8.766667,NaN,5.0,6.880,1,33.870,1
FFGMD,TH252,1953,05,07,00,00,58.400000,8.766667,NaN,10.0,6.810,1,33.960,1
FFGMD,TH252,1953,05,07,00,00,58.400000,8.766667,NaN,20.0,6.420,1,34.290,1
FFGMD,TH252,1953,05,07,00,00,58.400000,8.766667,NaN,30.0,6.290,1,34.290,1
FFGMD,TH252,1953,05,07,00,00,58.400000,8.766667,NaN,50.0,6.210,1,34.290,1
FFGMD,TH252,1953,09,01,00,00,58.400000,8.766667,NaN,0.0,14.800,1,32.720,1
FFGMD,TH252,1953,09,01,00,00,58.400000,8.766667,NaN,5.0,14.800,1,32.790,1
