Box Name: 09 Data Source: IMR
Data Contact: jon.albretsen@hi.no (Jon Albretsen)
Comment/Note: Hydrographical measurements from IMR research vessel
Cruise ID / Site ID,Station Name,Year,Month,Day,Hour,Minute,Dec Lat,Dec Lon,Sounding,Pressure,Temp,Temp Flag,Sal,Sal Flag
FF,HAN-ABD,1967,06,27,20,00,57.000000,2.500000,NaN,0.0,11.600,1,35.195,1
FF,HAN-ABD,1967,06,27,20,00,57.000000,2.500000,NaN,10.0,11.410,1,35.167,1
FF,HAN-ABD,1967,06,27,20,00,57.000000,2.500000,NaN,20.0,10.700,1,35.168,1
FF,HAN-ABD,1967,06,27,20,00,57.000000,2.500000,NaN,30.0,10.100,1,35.164,1
FF,HAN-ABD,1967,06,27,20,00,57.000000,2.500000,NaN,50.0,6.700,1,35.167,1
FF,HAN-ABD,1967,06,27,20,00,57.000000,2.500000,NaN,70.0,6.720,1,35.175,1
FF,HAN-ABD,1967,06,27,22,00,57.000000,2.966700,NaN,0.0,11.700,1,35.174,1
FF,HAN-ABD,1967,06,27,22,00,57.000000,2.966700,NaN,10.0,11.120,1,35.139,1
FF,HAN-ABD,1967,06,27,22,00,57.000000,2.966700,NaN,20.0,10.640,1,35.141,1
FF,HAN-ABD,1967,06,27,22,00,57.000000,2.966700,NaN,30.0,10.330,1,35.148,1
FF,HAN-ABD,1967,06,27,22,00,57.000000,2.966700,NaN,50.0,6.630,1,35.166,1
FF,HAN-ABD,1967,06,27,22,00,57.000000,2.966700,NaN,60.0,6.620,1,35.168,1
FF,HAN-ABD,1967,06,28,01,00,57.000000,3.900000,NaN,0.0,13.120,1,32.926,1
FF,HAN-ABD,1967,06,28,01,00,57.000000,3.900000,NaN,10.0,12.070,1,33.843,1
FF,HAN-ABD,1967,06,28,01,00,57.000000,3.900000,NaN,20.0,10.970,1,34.848,1
FF,HAN-ABD,1967,06,28,01,00,57.000000,3.900000,NaN,30.0,10.250,1,34.954,1
FF,HAN-ABD,1967,06,28,01,00,57.000000,3.900000,NaN,50.0,6.630,1,34.950,1
FF,HAN-ABD,1967,06,28,01,00,57.000000,3.900000,NaN,55.0,6.580,1,35.016,1
FF,HAN-ABD,1968,06,26,11,00,57.000000,3.900000,NaN,0.0,12.590,1,35.189,1
FF,HAN-ABD,1968,06,26,11,00,57.000000,3.900000,NaN,10.0,12.550,1,35.170,1
FF,HAN-ABD,1968,06,26,11,00,57.000000,3.900000,NaN,20.0,12.390,1,35.174,1
FF,HAN-ABD,1968,06,26,11,00,57.000000,3.900000,NaN,30.0,8.210,1,35.179,1
FF,HAN-ABD,1968,06,26,11,00,57.000000,3.900000,NaN,50.0,6.000,1,35.210,1
FF,HAN-ABD,1968,06,26,15,00,57.000000,2.966700,NaN,0.0,12.500,1,35.189,1
FF,HAN-ABD,1968,06,26,15,00,57.000000,2.966700,NaN,10.0,12.500,1,35.170,1
FF,HAN-ABD,1968,06,26,15,00,57.000000,2.966700,NaN,20.0,12.400,1,35.170,1
FF,HAN-ABD,1968,06,26,15,00,57.000000,2.966700,NaN,30.0,6.510,1,35.176,1
FF,HAN-ABD,1968,06,26,15,00,57.000000,2.966700,NaN,50.0,6.040,1,35.173,1
FF,HAN-ABD,1968,06,26,15,00,57.000000,2.966700,NaN,55.0,6.040,1,35.173,1
FF,HAN-ABD,1968,06,26,18,00,57.000000,2.500000,NaN,0.0,12.700,1,35.205,1
