Box Name: 05 Data Source: IMR
Data Contact: jon.albretsen@hi.no (Jon Albretsen)
Comment/Note: Hydrographical measurements from IMR research vessel
Cruise ID / Site ID,Station Name,Year,Month,Day,Hour,Minute,Dec Lat,Dec Lon,Sounding,Pressure,Temp,Temp Flag,Sal,Sal Flag
FF,UTS-ORK,1947,05,23,00,00,59.283300,0.000000,NaN,0.0,8.640,1,35.150,1
FF,UTS-ORK,1947,05,23,00,00,59.283300,0.000000,NaN,10.0,8.650,1,35.120,1
FF,UTS-ORK,1947,05,23,00,00,59.283300,0.000000,NaN,20.0,7.080,1,35.100,1
FF,UTS-ORK,1947,05,23,00,00,59.283300,0.000000,NaN,30.0,6.410,1,35.120,1
FF,UTS-ORK,1947,05,23,00,00,59.283300,0.000000,NaN,50.0,6.270,1,35.120,1
FF,UTS-ORK,1947,05,23,00,00,59.283300,0.000000,NaN,75.0,6.060,1,35.130,1
FF,UTS-ORK,1947,05,23,00,00,59.283300,0.000000,NaN,100.0,5.820,1,35.150,1
FF,UTS-ORK,1947,05,23,00,00,59.283300,0.000000,NaN,125.0,5.810,1,35.140,1
FF,UTS-ORK,1947,05,23,00,00,59.283300,0.000000,NaN,130.0,5.810,1,35.130,1
FF,UTS-ORK,1947,05,23,00,00,59.283300,-0.333300,NaN,0.0,8.800,1,35.080,1
FF,UTS-ORK,1947,05,23,00,00,59.283300,-0.333300,NaN,10.0,8.830,1,35.100,1
FF,UTS-ORK,1947,05,23,00,00,59.283300,-0.333300,NaN,20.0,8.640,1,35.090,1
FF,UTS-ORK,1947,05,23,00,00,59.283300,-0.333300,NaN,30.0,7.000,1,35.120,1
FF,UTS-ORK,1947,05,23,00,00,59.283300,-0.333300,NaN,50.0,6.360,1,35.120,1
FF,UTS-ORK,1947,05,23,00,00,59.283300,-0.333300,NaN,75.0,5.940,1,35.080,1
FF,UTS-ORK,1947,05,23,00,00,59.283300,-0.333300,NaN,100.0,5.890,1,35.100,1
FF,UTS-ORK,1947,05,23,00,00,59.283300,-0.333300,NaN,120.0,5.900,1,35.090,1
FF,UTS-ORK,1986,02,02,11,25,59.285000,0.333000,NaN,0.0,6.550,1,35.240,1
FF,UTS-ORK,1986,02,02,11,25,59.285000,0.333000,NaN,5.0,6.552,1,35.243,1
FF,UTS-ORK,1986,02,02,11,25,59.285000,0.333000,NaN,10.0,6.541,1,35.244,1
FF,UTS-ORK,1986,02,02,11,25,59.285000,0.333000,NaN,15.0,6.546,1,35.244,1
FF,UTS-ORK,1986,02,02,11,25,59.285000,0.333000,NaN,20.0,6.549,1,35.244,1
FF,UTS-ORK,1986,02,02,11,25,59.285000,0.333000,NaN,25.0,6.552,1,35.245,1
FF,UTS-ORK,1986,02,02,11,25,59.285000,0.333000,NaN,30.0,6.553,1,35.245,1
FF,UTS-ORK,1986,02,02,11,25,59.285000,0.333000,NaN,35.0,6.553,1,35.242,1
FF,UTS-ORK,1986,02,02,11,25,59.285000,0.333000,NaN,40.0,6.549,1,35.244,1
FF,UTS-ORK,1986,02,02,11,25,59.285000,0.333000,NaN,45.0,6.552,1,35.244,1
FF,UTS-ORK,1986,02,02,11,25,59.285000,0.333000,NaN,89.0,6.563,1,35.244,1
FF,UTS-ORK,1986,02,02,11,25,59.285000,0.333000,NaN,90.0,6.563,1,35.244,1
FF,UTS-ORK,1986,02,02,11,25,59.285000,0.333000,NaN,91.0,6.563,1,35.243,1
FF,UTS-ORK,1986,02,02,11,25,59.285000,0.333000,NaN,92.0,6.563,1,35.243,1
FF,UTS-ORK,1986,02,02,11,25,59.285000,0.333000,NaN,93.0,6.563,1,35.243,1
FF,UTS-ORK,1986,02,02,11,25,59.285000,0.333000,NaN,94.0,6.563,1,35.244,1
FF,UTS-ORK,1986,02,02,11,25,59.285000,0.333000,NaN,95.0,6.563,1,35.244,1
FF,UTS-ORK,1986,02,02,11,25,59.285000,0.333000,NaN,96.0,6.563,1,35.244,1
FF,UTS-ORK,1986,02,02,11,25,59.285000,0.333000,NaN,97.0,6.564,1,35.243,1
FF,UTS-ORK,1986,02,02,11,25,59.285000,0.333000,NaN,98.0,6.564,1,35.243,1
FF,UTS-ORK,1986,02,02,11,25,59.285000,0.333000,NaN,100.0,6.564,1,35.243,1
FF,UTS-ORK,1986,02,02,11,25,59.285000,0.333000,NaN,105.0,6.565,1,35.243,1
FF,UTS-ORK,1986,02,02,11,25,59.285000,0.333000,NaN,110.0,6.565,1,35.243,1
FF,UTS-ORK,1986,02,02,11,25,59.285000,0.333000,NaN,115.0,6.564,1,35.244,1
FF,UTS-ORK,1986,02,02,11,25,59.285000,0.333000,NaN,120.0,6.564,1,35.244,1
FF,UTS-ORK,1986,02,02,11,25,59.285000,0.333000,NaN,125.0,6.564,1,35.242,1
FF,UTS-ORK,1986,02,02,12,26,59.284000,-0.000300,NaN,0.0,6.554,1,35.258,1
FF,UTS-ORK,1986,02,02,12,26,59.284000,-0.000300,NaN,5.0,6.553,1,35.255,1
FF,UTS-ORK,1986,02,02,12,26,59.284000,-0.000300,NaN,10.0,6.550,1,35.255,1
FF,UTS-ORK,1986,02,02,12,26,59.284000,-0.000300,NaN,15.0,6.551,1,35.256,1
FF,UTS-ORK,1986,02,02,12,26,59.284000,-0.000300,NaN,20.0,6.554,1,35.256,1
FF,UTS-ORK,1986,02,02,12,26,59.284000,-0.000300,NaN,25.0,6.551,1,35.256,1
FF,UTS-ORK,1986,02,02,12,26,59.284000,-0.000300,NaN,30.0,6.551,1,35.255,1
FF,UTS-ORK,1986,02,02,12,26,59.284000,-0.000300,NaN,35.0,6.550,1,35.256,1
FF,UTS-ORK,1986,02,02,12,26,59.284000,-0.000300,NaN,40.0,6.552,1,35.255,1
FF,UTS-ORK,1986,02,02,12,26,59.284000,-0.000300,NaN,45.0,6.554,1,35.255,1
FF,UTS-ORK,1986,02,02,12,26,59.284000,-0.000300,NaN,50.0,6.554,1,35.255,1
FF,UTS-ORK,1986,02,02,12,26,59.284000,-0.000300,NaN,55.0,6.554,1,35.256,1
FF,UTS-ORK,1986,02,02,12,26,59.284000,-0.000300,NaN,83.0,6.560,1,35.254,1
FF,UTS-ORK,1986,02,02,12,26,59.284000,-0.000300,NaN,84.0,6.560,1,35.254,1
FF,UTS-ORK,1986,02,02,12,26,59.284000,-0.000300,NaN,85.0,6.558,1,35.255,1
FF,UTS-ORK,1986,02,02,12,26,59.284000,-0.000300,NaN,86.0,6.558,1,35.255,1
FF,UTS-ORK,1986,02,02,12,26,59.284000,-0.000300,NaN,87.0,6.559,1,35.253,1
