Box : 6 
Data source : BSH 
Data contact : Dagmar Kieke, BSH, dagmar.kieke@bsh.de 
Comment : everything in the polygone, CTD data not yet complete, a lot is still missing, stored is what is presently available in Aberdeen 
Cruise ID / Site ID,Station Name,Year,Month,Day,Hour,Minute,Dec Lat,Dec Lon,Sounding,Pressure,Temp,Temp Flag,Sal,Sal Flag
 45CE11010a, GN049,  2011,   8, 21,   3,  49, 59.0008,  2.9892,   137,     0.0,     NaN,  1,     NaN,  1
  45CE11010a, GN049,  2011,   8, 21,   3,  49, 59.0008,  2.9892,   137,     1.0,     NaN,  1,     NaN,  1
  45CE11010a, GN049,  2011,   8, 21,   3,  49, 59.0008,  2.9892,   137,     2.0,     NaN,  1,     NaN,  1
  45CE11010a, GN049,  2011,   8, 21,   3,  49, 59.0008,  2.9892,   137,     3.0, 14.9872,  1, 33.4085,  1
  45CE11010a, GN049,  2011,   8, 21,   3,  49, 59.0008,  2.9892,   137,     4.0, 14.9876,  1, 33.4096,  1
  45CE11010a, GN049,  2011,   8, 21,   3,  49, 59.0008,  2.9892,   137,     5.0, 14.9883,  1, 33.4106,  1
  45CE11010a, GN049,  2011,   8, 21,   3,  49, 59.0008,  2.9892,   137,     6.0, 14.9889,  1, 33.4127,  1
  45CE11010a, GN049,  2011,   8, 21,   3,  49, 59.0008,  2.9892,   137,     7.0, 14.9891,  1, 33.4132,  1
  45CE11010a, GN049,  2011,   8, 21,   3,  49, 59.0008,  2.9892,   137,     8.0, 14.9901,  1, 33.4273,  1
  45CE11010a, GN049,  2011,   8, 21,   3,  49, 59.0008,  2.9892,   137,     9.0, 14.9915,  1, 33.4460,  1
  45CE11010a, GN049,  2011,   8, 21,   3,  49, 59.0008,  2.9892,   137,    10.0, 14.9918,  1, 33.4619,  1
  45CE11010a, GN049,  2011,   8, 21,   3,  49, 59.0008,  2.9892,   137,    11.0, 14.9912,  1, 33.4783,  1
  45CE11010a, GN049,  2011,   8, 21,   3,  49, 59.0008,  2.9892,   137,    12.0, 14.9905,  1, 33.5077,  1
  45CE11010a, GN049,  2011,   8, 21,   3,  49, 59.0008,  2.9892,   137,    13.0, 14.9881,  1, 33.5395,  1
  45CE11010a, GN049,  2011,   8, 21,   3,  49, 59.0008,  2.9892,   137,    14.0, 14.9715,  1, 33.5701,  1
  45CE11010a, GN049,  2011,   8, 21,   3,  49, 59.0008,  2.9892,   137,    15.0, 14.9427,  1, 33.5817,  1
  45CE11010a, GN049,  2011,   8, 21,   3,  49, 59.0008,  2.9892,   137,    16.0, 14.8949,  1, 33.5839,  1
  45CE11010a, GN049,  2011,   8, 21,   3,  49, 59.0008,  2.9892,   137,    17.0, 14.8366,  1, 33.6010,  1
  45CE11010a, GN049,  2011,   8, 21,   3,  49, 59.0008,  2.9892,   137,    18.0, 14.7981,  1, 33.6803,  1
  45CE11010a, GN049,  2011,   8, 21,   3,  49, 59.0008,  2.9892,   137,    19.0, 14.6994,  1, 33.7668,  1
  45CE11010a, GN049,  2011,   8, 21,   3,  49, 59.0008,  2.9892,   137,    20.0, 14.4292,  1, 33.8410,  1
  45CE11010a, GN049,  2011,   8, 21,   3,  49, 59.0008,  2.9892,   137,    21.0, 13.0956,  1, 34.2467,  1
  45CE11010a, GN049,  2011,   8, 21,   3,  49, 59.0008,  2.9892,   137,    22.0, 11.2900,  1, 34.8587,  1
  45CE11010a, GN049,  2011,   8, 21,   3,  49, 59.0008,  2.9892,   137,    23.0, 11.2378,  1, 35.0066,  1
