Box : 16 
Data source : BSH 
Data contact : Dagmar Kieke, BSH, dagmar.kieke@bsh.de 
Comment : everything in the polygone, CTD data not yet complete, a lot is still missing, stored is what is presently available in Aberdeen 
Cruise ID / Site ID,Station Name,Year,Month,Day,Hour,Minute,Dec Lat,Dec Lon,Sounding,Pressure,Temp,Temp Flag,Sal,Sal Flag
 45CE11010a, GN003/ELBE1,  2011,   8,  8,  23,  24, 54.0000,  8.1125,    24,     0.0,     NaN,  1,     NaN,  1
  45CE11010a, GN003/ELBE1,  2011,   8,  8,  23,  24, 54.0000,  8.1125,    24,     1.0,     NaN,  1,     NaN,  1
  45CE11010a, GN003/ELBE1,  2011,   8,  8,  23,  24, 54.0000,  8.1125,    24,     2.0, 17.4819,  1, 30.6496,  1
  45CE11010a, GN003/ELBE1,  2011,   8,  8,  23,  24, 54.0000,  8.1125,    24,     3.0, 17.4799,  1, 30.6629,  1
  45CE11010a, GN003/ELBE1,  2011,   8,  8,  23,  24, 54.0000,  8.1125,    24,     4.0, 17.4823,  1, 30.6454,  1
  45CE11010a, GN003/ELBE1,  2011,   8,  8,  23,  24, 54.0000,  8.1125,    24,     5.0, 17.4920,  1, 30.5847,  1
  45CE11010a, GN003/ELBE1,  2011,   8,  8,  23,  24, 54.0000,  8.1125,    24,     6.0, 17.4928,  1, 30.5840,  1
  45CE11010a, GN003/ELBE1,  2011,   8,  8,  23,  24, 54.0000,  8.1125,    24,     7.0, 17.4921,  1, 30.5915,  1
  45CE11010a, GN003/ELBE1,  2011,   8,  8,  23,  24, 54.0000,  8.1125,    24,     8.0, 17.4915,  1, 30.5989,  1
  45CE11010a, GN003/ELBE1,  2011,   8,  8,  23,  24, 54.0000,  8.1125,    24,     9.0, 17.4909,  1, 30.6058,  1
  45CE11010a, GN003/ELBE1,  2011,   8,  8,  23,  24, 54.0000,  8.1125,    24,    10.0, 17.4754,  1, 30.7191,  1
  45CE11010a, GN003/ELBE1,  2011,   8,  8,  23,  24, 54.0000,  8.1125,    24,    11.0, 17.4128,  1, 31.1322,  1
  45CE11010a, GN003/ELBE1,  2011,   8,  8,  23,  24, 54.0000,  8.1125,    24,    12.0, 17.3488,  1, 31.5362,  1
  45CE11010a, GN003/ELBE1,  2011,   8,  8,  23,  24, 54.0000,  8.1125,    24,    13.0, 17.3195,  1, 31.7030,  1
  45CE11010a, GN003/ELBE1,  2011,   8,  8,  23,  24, 54.0000,  8.1125,    24,    14.0, 17.3145,  1, 31.7269,  1
  45CE11010a, GN003/ELBE1,  2011,   8,  8,  23,  24, 54.0000,  8.1125,    24,    15.0, 17.3103,  1, 31.7432,  1
  45CE11010a, GN003/ELBE1,  2011,   8,  8,  23,  24, 54.0000,  8.1125,    24,    16.0, 17.3080,  1, 31.7515,  1
  45CE11010a, GN003/ELBE1,  2011,   8,  8,  23,  24, 54.0000,  8.1125,    24,    17.0, 17.3063,  1, 31.7554,  1
  45CE11010a, GN003/ELBE1,  2011,   8,  8,  23,  24, 54.0000,  8.1125,    24,    18.0, 17.3055,  1, 31.7565,  1
  45CE11010a, GN007,  2011,   8,  9,   9,  56, 53.9998,  6.4200,    25,     0.0,     NaN,  1,     NaN,  1
  45CE11010a, GN007,  2011,   8,  9,   9,  56, 53.9998,  6.4200,    25,     1.0,     NaN,  1,     NaN,  1
  45CE11010a, GN007,  2011,   8,  9,   9,  56, 53.9998,  6.4200,    25,     2.0, 16.9040,  1, 34.2861,  1
  45CE11010a, GN007,  2011,   8,  9,   9,  56, 53.9998,  6.4200,    25,     3.0, 16.9021,  1, 34.2864,  1
  45CE11010a, GN007,  2011,   8,  9,   9,  56, 53.9998,  6.4200,    25,     4.0, 16.9026,  1, 34.2865,  1
  45CE11010a, GN007,  2011,   8,  9,   9,  56, 53.9998,  6.4200,    25,     5.0, 16.9042,  1, 34.2867,  1
  45CE11010a, GN007,  2011,   8,  9,   9,  56, 53.9998,  6.4200,    25,     6.0, 16.9044,  1, 34.2866,  1
