Box : 15 
Data source : BSH 
Data contact : Dagmar Kieke, BSH, dagmar.kieke@bsh.de 
Comment : everything in the polygone, CTD data not yet complete, a lot is still missing, stored is what is presently available in Aberdeen 
Cruise ID / Site ID,Station Name,Year,Month,Day,Hour,Minute,Dec Lat,Dec Lon,Sounding,Pressure,Temp,Temp Flag,Sal,Sal Flag
 45CE11010a, GN014,  2011,   8, 11,  15,  13, 52.0007,  2.0025,    30,     0.0,     NaN,  1,     NaN,  1
  45CE11010a, GN014,  2011,   8, 11,  15,  13, 52.0007,  2.0025,    30,     1.0,     NaN,  1,     NaN,  1
  45CE11010a, GN014,  2011,   8, 11,  15,  13, 52.0007,  2.0025,    30,     2.0, 17.4315,  1, 34.8208,  1
  45CE11010a, GN014,  2011,   8, 11,  15,  13, 52.0007,  2.0025,    30,     3.0, 17.4307,  1, 34.8208,  1
  45CE11010a, GN014,  2011,   8, 11,  15,  13, 52.0007,  2.0025,    30,     4.0, 17.4302,  1, 34.8208,  1
  45CE11010a, GN014,  2011,   8, 11,  15,  13, 52.0007,  2.0025,    30,     5.0, 17.4300,  1, 34.8208,  1
  45CE11010a, GN014,  2011,   8, 11,  15,  13, 52.0007,  2.0025,    30,     6.0, 17.4293,  1, 34.8210,  1
  45CE11010a, GN014,  2011,   8, 11,  15,  13, 52.0007,  2.0025,    30,     7.0, 17.4300,  1, 34.8209,  1
  45CE11010a, GN014,  2011,   8, 11,  15,  13, 52.0007,  2.0025,    30,     8.0, 17.4306,  1, 34.8209,  1
  45CE11010a, GN014,  2011,   8, 11,  15,  13, 52.0007,  2.0025,    30,     9.0, 17.4303,  1, 34.8209,  1
  45CE11010a, GN014,  2011,   8, 11,  15,  13, 52.0007,  2.0025,    30,    10.0, 17.4297,  1, 34.8208,  1
  45CE11010a, GN014,  2011,   8, 11,  15,  13, 52.0007,  2.0025,    30,    11.0, 17.4288,  1, 34.8208,  1
  45CE11010a, GN014,  2011,   8, 11,  15,  13, 52.0007,  2.0025,    30,    12.0, 17.4282,  1, 34.8210,  1
  45CE11010a, GN014,  2011,   8, 11,  15,  13, 52.0007,  2.0025,    30,    13.0, 17.4277,  1, 34.8210,  1
  45CE11010a, GN014,  2011,   8, 11,  15,  13, 52.0007,  2.0025,    30,    14.0, 17.4280,  1, 34.8210,  1
  45CE11010a, GN014,  2011,   8, 11,  15,  13, 52.0007,  2.0025,    30,    15.0, 17.4283,  1, 34.8209,  1
  45CE11010a, GN014,  2011,   8, 11,  15,  13, 52.0007,  2.0025,    30,    16.0, 17.4291,  1, 34.8208,  1
  45CE11010a, GN014,  2011,   8, 11,  15,  13, 52.0007,  2.0025,    30,    17.0, 17.4293,  1, 34.8209,  1
  45CE11010a, GN014,  2011,   8, 11,  15,  13, 52.0007,  2.0025,    30,    18.0, 17.4293,  1, 34.8210,  1
  45CE11010a, GN014,  2011,   8, 11,  15,  13, 52.0007,  2.0025,    30,    19.0, 17.4294,  1, 34.8209,  1
  45CE11010a, GN014,  2011,   8, 11,  15,  13, 52.0007,  2.0025,    30,    20.0, 17.4297,  1, 34.8208,  1
  45CE11010a, GN014,  2011,   8, 11,  15,  13, 52.0007,  2.0025,    30,    21.0, 17.4301,  1, 34.8208,  1
  45CE11010a, GN014,  2011,   8, 11,  15,  13, 52.0007,  2.0025,    30,    22.0, 17.4298,  1, 34.8208,  1
  45CE11010a, GN014,  2011,   8, 11,  15,  13, 52.0007,  2.0025,    30,    23.0, 17.4288,  1, 34.8210,  1
  45CE11010a, GN014,  2011,   8, 11,  15,  13, 52.0007,  2.0025,    30,    24.0, 17.4281,  1, 34.8211,  1
  45CE11010a, GN014,  2011,   8, 11,  15,  13, 52.0007,  2.0025,    30,    25.0, 17.4279,  1, 34.8211,  1
