Box : 8 
Data source : BSH 
Data contact : Dagmar Kieke, BSH, dagmar.kieke@bsh.de 
Comment : everything in the polygone, CTD data not yet complete, a lot is still missing, stored is what is presently available in Aberdeen 
Cruise ID / Site ID,Station Name,Year,Month,Day,Hour,Minute,Dec Lat,Dec Lon,Sounding,Pressure,Temp,Temp Flag,Sal,Sal Flag
 45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,     0.0,     NaN,  1,     NaN,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,     1.0,     NaN,  1,     NaN,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,     2.0, 14.5069,  1, 34.8116,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,     3.0, 14.5075,  1, 34.8114,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,     4.0, 14.5052,  1, 34.8112,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,     5.0, 14.4814,  1, 34.8103,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,     6.0, 14.4541,  1, 34.8091,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,     7.0, 14.4215,  1, 34.8068,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,     8.0, 14.4008,  1, 34.8064,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,     9.0, 14.3883,  1, 34.8073,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,    10.0, 14.3759,  1, 34.8085,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,    11.0, 14.3638,  1, 34.8105,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,    12.0, 14.3462,  1, 34.8116,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,    13.0, 14.2137,  1, 34.8214,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,    14.0, 14.0028,  1, 34.8427,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,    15.0, 13.8688,  1, 34.8538,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,    16.0, 13.7679,  1, 34.8553,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,    17.0, 13.6580,  1, 34.8529,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,    18.0, 13.4763,  1, 34.8461,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,    19.0, 13.2949,  1, 34.8432,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,    20.0, 13.1678,  1, 34.8471,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,    21.0, 13.1199,  1, 34.8576,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,    22.0, 13.0563,  1, 34.8765,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,    23.0, 12.9493,  1, 34.8764,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,    24.0, 12.8043,  1, 34.8731,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,    25.0, 12.6682,  1, 34.8722,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,    26.0, 12.4601,  1, 34.8771,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,    27.0, 12.1372,  1, 34.9054,  1
  45CE15013a, GN034S,  2015,   8, 15,  17,  12, 57.0005,  0.1688,    79,    28.0, 11.5576,  1, 34.9373,  1
