Box : 1 
Data source : BSH 
Data contact : Dagmar Kieke, BSH, dagmar.kieke@bsh.de 
Comment : everything in the polygone, CTD data not yet complete, a lot is still missing, stored is what is presently available in Aberdeen 
Cruise ID / Site ID,Station Name,Year,Month,Day,Hour,Minute,Dec Lat,Dec Lon,Sounding,Pressure,Temp,Temp Flag,Sal,Sal Flag
 45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,     0.0,     NaN,  1,     NaN,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,     1.0,     NaN,  1,     NaN,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,     2.0, 13.8371,  1, 35.1718,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,     3.0, 13.8254,  1, 35.1723,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,     4.0, 13.8062,  1, 35.1734,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,     5.0, 13.7947,  1, 35.1736,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,     6.0, 13.7853,  1, 35.1742,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,     7.0, 13.8028,  1, 35.1732,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,     8.0, 13.8068,  1, 35.1731,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,     9.0, 13.7985,  1, 35.1736,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,    10.0, 13.7956,  1, 35.1740,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,    11.0, 13.7945,  1, 35.1738,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,    12.0, 13.7972,  1, 35.1735,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,    13.0, 13.8024,  1, 35.1736,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,    14.0, 13.7918,  1, 35.1743,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,    15.0, 13.7822,  1, 35.1748,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,    16.0, 13.7747,  1, 35.1753,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,    17.0, 13.7869,  1, 35.1734,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,    18.0, 13.7621,  1, 35.1759,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,    19.0, 13.7456,  1, 35.1776,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,    20.0, 13.7429,  1, 35.1782,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,    21.0, 13.7386,  1, 35.1793,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,    22.0, 13.7380,  1, 35.1796,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,    23.0, 13.7374,  1, 35.1801,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,    24.0, 13.7364,  1, 35.1807,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,    25.0, 13.7349,  1, 35.1816,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,    26.0, 13.7325,  1, 35.1828,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,    27.0, 13.7285,  1, 35.1845,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,    28.0, 13.7192,  1, 35.1873,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,    29.0, 13.6918,  1, 35.1911,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,    30.0, 13.5785,  1, 35.2010,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,    31.0, 13.3296,  1, 35.2194,  1
  45CE15013a, GN052S,  2015,   8, 22,  15,  47, 60.0003,  0.7488,   122,    32.0, 12.8826,  1, 35.2513,  1
