Box : 10 
Data source : BSH 
Data contact : Dagmar Kieke, BSH, dagmar.kieke@bsh.de 
Comment : everything in the polygone, CTD data not yet complete, a lot is still missing, stored is what is presently available in Aberdeen 
Cruise ID / Site ID,Station Name,Year,Month,Day,Hour,Minute,Dec Lat,Dec Lon,Sounding,Pressure,Temp,Temp Flag,Sal,Sal Flag
 45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,     0.0,     NaN,  1,     NaN,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,     1.0, 15.8172,  1, 34.3007,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,     2.0, 15.8193,  1, 34.3009,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,     3.0, 15.8217,  1, 34.3023,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,     4.0, 15.8140,  1, 34.3043,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,     5.0, 15.8146,  1, 34.3054,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,     6.0, 15.7913,  1, 34.3060,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,     7.0, 15.7899,  1, 34.3061,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,     8.0, 15.7829,  1, 34.3061,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,     9.0, 15.7838,  1, 34.3055,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    10.0, 15.7845,  1, 34.3053,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    11.0, 15.7824,  1, 34.3063,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    12.0, 15.7489,  1, 34.3210,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    13.0, 15.4650,  1, 34.5065,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    14.0, 15.2419,  1, 34.6326,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    15.0, 15.1330,  1, 34.6779,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    16.0, 15.0296,  1, 34.7213,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    17.0, 14.9237,  1, 34.7659,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    18.0, 14.8148,  1, 34.8119,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    19.0, 14.7260,  1, 34.8485,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    20.0, 14.6872,  1, 34.8620,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    21.0, 14.6490,  1, 34.8643,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    22.0, 14.5887,  1, 34.8700,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    23.0, 14.4388,  1, 34.8770,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    24.0, 13.9148,  1, 34.8743,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    25.0, 12.6662,  1, 34.8854,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    26.0,  9.7044,  1, 34.9596,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    27.0,  7.1910,  1, 34.9841,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    28.0,  6.6465,  1, 34.9549,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    29.0,  6.5707,  1, 34.9329,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    30.0,  6.5569,  1, 34.9212,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    31.0,  6.5500,  1, 34.9144,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    32.0,  6.5472,  1, 34.9099,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    33.0,  6.5456,  1, 34.9061,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    34.0,  6.5452,  1, 34.9031,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    35.0,  6.5463,  1, 34.9007,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    36.0,  6.5455,  1, 34.8992,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    37.0,  6.5430,  1, 34.8981,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    38.0,  6.5412,  1, 34.8974,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    39.0,  6.5415,  1, 34.8966,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    40.0,  6.5400,  1, 34.8962,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    41.0,  6.5392,  1, 34.8957,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    42.0,  6.5405,  1, 34.8952,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    43.0,  6.5417,  1, 34.8948,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    44.0,  6.5411,  1, 34.8949,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    45.0,  6.5412,  1, 34.8945,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    46.0,  6.5380,  1, 34.8942,  1
  45CE11010a, GN038,  2011,   8, 17,  20,  17, 57.0007,  6.0005,    51,    47.0,  6.5351,  1, 34.8944,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,     0.0,     NaN,  1,     NaN,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,     1.0,     NaN,  1,     NaN,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,     2.0, 16.7316,  1, 34.7090,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,     3.0, 16.7323,  1, 34.7093,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,     4.0, 16.7343,  1, 34.7151,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,     5.0, 16.7336,  1, 34.7131,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,     6.0, 16.7325,  1, 34.7101,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,     7.0, 16.7297,  1, 34.7008,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,     8.0, 16.7327,  1, 34.7078,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,     9.0, 16.7348,  1, 34.7129,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    10.0, 16.7364,  1, 34.7177,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    11.0, 16.7314,  1, 34.7051,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    12.0, 16.7353,  1, 34.7141,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    13.0, 16.7384,  1, 34.7228,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    14.0, 16.7400,  1, 34.7294,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    15.0, 16.7422,  1, 34.7317,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    16.0, 16.7423,  1, 34.7319,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    17.0, 16.7424,  1, 34.7321,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    18.0, 16.7411,  1, 34.7324,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    19.0, 16.6916,  1, 34.7342,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    20.0, 16.5593,  1, 34.7465,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    21.0, 16.4395,  1, 34.7649,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    22.0, 16.3546,  1, 34.7775,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    23.0, 16.2727,  1, 34.7868,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    24.0, 16.2323,  1, 34.7909,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    25.0, 16.0976,  1, 34.8159,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    26.0, 15.7946,  1, 34.8733,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    27.0, 15.5194,  1, 34.9421,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    28.0, 15.2025,  1, 34.9826,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    29.0, 14.7835,  1, 34.9598,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    30.0, 14.2030,  1, 34.9011,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    31.0, 13.8740,  1, 34.8780,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    32.0, 13.5514,  1, 34.8959,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    33.0, 12.6037,  1, 34.8906,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    34.0, 11.6647,  1, 34.7958,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    35.0, 11.2113,  1, 34.7402,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    36.0, 11.0848,  1, 34.7186,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    37.0, 11.0010,  1, 34.7106,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    38.0, 10.9127,  1, 34.7036,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    39.0, 10.8313,  1, 34.6984,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    40.0, 10.6553,  1, 34.6966,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    41.0, 10.4978,  1, 34.6970,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    42.0, 10.3449,  1, 34.6922,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    43.0, 10.2887,  1, 34.6851,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    44.0, 10.1832,  1, 34.6938,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    45.0, 10.0438,  1, 34.7066,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    46.0,  9.9081,  1, 34.7143,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    47.0,  9.7847,  1, 34.7445,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    48.0,  9.6512,  1, 34.7966,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    49.0,  9.5659,  1, 34.8676,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    50.0,  9.4421,  1, 34.9194,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    51.0,  9.3989,  1, 34.9278,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    52.0,  9.3852,  1, 34.9282,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    53.0,  9.3775,  1, 34.9284,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    54.0,  9.3743,  1, 34.9271,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    55.0,  9.3700,  1, 34.9263,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    56.0,  9.3668,  1, 34.9261,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    57.0,  9.3655,  1, 34.9253,  1
  45CE12011a, GN037,  2012,   8, 17,   1,  45, 56.9998,  5.0038,    58,    58.0,  9.3655,  1, 34.9242,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,     0.0,     NaN,  1,     NaN,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,     1.0,     NaN,  1,     NaN,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,     2.0,     NaN,  1,     NaN,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,     3.0, 16.7387,  1, 32.6530,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,     4.0, 16.7352,  1, 32.6636,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,     5.0, 16.7315,  1, 32.6785,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,     6.0, 16.7243,  1, 32.7059,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,     7.0, 16.7170,  1, 32.7339,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,     8.0, 16.7024,  1, 32.7965,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,     9.0, 16.6469,  1, 33.0064,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    10.0, 16.6203,  1, 33.1074,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    11.0, 16.6006,  1, 33.2037,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    12.0, 16.4903,  1, 33.5537,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    13.0, 16.3428,  1, 33.8797,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    14.0, 16.2920,  1, 33.9907,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    15.0, 16.1745,  1, 34.1848,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    16.0, 16.0331,  1, 34.3937,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    17.0, 15.9824,  1, 34.4555,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    18.0, 15.7232,  1, 34.6706,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    19.0, 15.3235,  1, 34.8347,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    20.0, 14.8753,  1, 34.8292,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    21.0, 14.2037,  1, 34.7393,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    22.0, 13.6801,  1, 34.6429,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    23.0, 13.4594,  1, 34.6179,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    24.0, 13.4867,  1, 34.6441,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    25.0, 13.6698,  1, 34.7445,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    26.0, 13.6901,  1, 34.7904,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    27.0, 13.5176,  1, 34.8004,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    28.0, 12.9245,  1, 34.7799,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    29.0, 12.3714,  1, 34.7286,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    30.0, 12.1281,  1, 34.7136,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    31.0, 11.7577,  1, 34.7297,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    32.0, 11.3889,  1, 34.7552,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    33.0, 11.1255,  1, 34.7864,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    34.0, 10.5363,  1, 34.8257,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    35.0, 10.0338,  1, 34.8488,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    36.0,  9.7326,  1, 34.8620,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    37.0,  9.3939,  1, 34.9043,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    38.0,  8.9746,  1, 34.9819,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    39.0,  8.7088,  1, 35.0172,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    40.0,  8.5792,  1, 35.0348,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    41.0,  8.4727,  1, 35.0555,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    42.0,  8.2408,  1, 35.0968,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    43.0,  8.0975,  1, 35.1035,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    44.0,  8.0744,  1, 35.1006,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    45.0,  8.0677,  1, 35.0970,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    46.0,  8.0680,  1, 35.0941,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    47.0,  8.0613,  1, 35.0933,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    48.0,  8.0582,  1, 35.0921,  1
  45CE12011a, GN038,  2012,   8, 17,   5,  49, 57.0010,  5.9985,    51,    49.0,  8.0573,  1, 35.0901,  1
  45CE13012a, GN038,  2013,   8, 24,   9,  44, 57.0002,  5.9980,    53,     0.0,     NaN,  1,     NaN,  1
  45CE13012a, GN038,  2013,   8, 24,   9,  44, 57.0002,  5.9980,    53,     1.0, 17.1992,  1, 33.9881,  1
  45CE13012a, GN038,  2013,   8, 24,   9,  44, 57.0002,  5.9980,    53,     2.0, 17.1979,  1, 33.9885,  1
  45CE13012a, GN038,  2013,   8, 24,   9,  44, 57.0002,  5.9980,    53,     3.0, 17.1980,  1, 33.9886,  1
  45CE13012a, GN038,  2013,   8, 24,   9,  44, 57.0002,  5.9980,    53,     4.0, 17.1974,  1, 33.9889,  1
  45CE13012a, GN038,  2013,   8, 24,   9,  44, 57.0002,  5.9980,    53,     5.0, 17.1970,  1, 33.9891,  1
  45CE13012a, GN038,  2013,   8, 24,   9,  44, 57.0002,  5.9980,    53,     6.0, 17.1998,  1, 33.9887,  1
  45CE13012a, GN038,  2013,   8, 24,   9,  44, 57.0002,  5.9980,    53,     7.0, 17.2007,  1, 33.9884,  1
